addr,bank,kind,canonical_addr,canonical_bank,covering_addr,covering_bank,evidence_count,source_flags_hex,source_flags
97E1,5,standalone,97E1,5,9483,5,26,0x25,control|table_run|xbank
EC48,7,standalone,EC48,7,EC36,7,18,0x25,control|table_run|xbank
96A0,5,standalone,96A0,5,85C7,5,14,0x25,control|table_run|xbank
9912,5,standalone,9912,5,9483,5,43,0x25,control|table_run|xbank
993A,5,standalone,993A,5,9483,5,31,0x25,control|table_run|xbank
A65A,5,standalone,A65A,5,99A0,5,8,0x25,control|table_run|xbank
A67F,5,standalone,A67F,5,99A0,5,8,0x25,control|table_run|xbank
87F1,1,standalone,87F1,1,87F1,1,1,0x20,xbank
8811,1,standalone,8811,1,8811,1,1,0x20,xbank
8841,1,standalone,8841,1,8841,1,1,0x20,xbank
891F,1,standalone,891F,1,891F,1,1,0x20,xbank
8ADF,1,standalone,8ADF,1,8ADF,1,2,0x20,xbank
8AF1,1,standalone,8AF1,1,8AF1,1,2,0x20,xbank
8B11,1,standalone,8B11,1,8B11,1,2,0x20,xbank
8B3E,1,standalone,8B3E,1,8B3E,1,2,0x20,xbank
8B57,1,standalone,8B57,1,8B57,1,3,0x20,xbank
8BF2,1,standalone,8BF2,1,8BF2,1,3,0x20,xbank
CFC9,7,secondary,C004,7,C004,7,4,0x20,xbank
8FC9,0,standalone,8FC9,0,8FC9,0,4,0x20,xbank
AFC9,0,standalone,AFC9,0,AFC9,0,4,0x20,xbank
8FC9,1,standalone,8FC9,1,8FC9,1,4,0x20,xbank
AFC9,1,standalone,AFC9,1,AFC9,1,4,0x20,xbank
8FC9,2,standalone,8FC9,2,8FC9,2,4,0x20,xbank
AFC9,2,standalone,AFC9,2,AFC9,2,4,0x20,xbank
8FC9,3,standalone,8FC9,3,8FC9,3,4,0x20,xbank
AFC9,3,standalone,AFC9,3,AFC9,3,4,0x20,xbank
8FC9,4,standalone,8FC9,4,8FC9,4,4,0x20,xbank
AFC9,4,standalone,AFC9,4,AFC9,4,4,0x20,xbank
8FC9,5,secondary,8FC2,5,8FC2,5,4,0x20,xbank
AFC9,5,standalone,AFC9,5,AFC9,5,4,0x20,xbank
8FC9,6,standalone,8FC9,6,8FC9,6,4,0x20,xbank
AFC9,6,standalone,AFC9,6,AFC9,6,4,0x20,xbank
8FDF,1,standalone,8FDF,1,8FDF,1,3,0x20,xbank
907B,1,standalone,907B,1,907B,1,3,0x20,xbank
9150,1,standalone,9150,1,9150,1,3,0x20,xbank
91BE,1,standalone,91BE,1,91BE,1,3,0x20,xbank
91A2,1,standalone,91A2,1,91A2,1,3,0x20,xbank
888E,1,standalone,888E,1,888E,1,5,0x20,xbank
F19F,7,standalone,F19F,7,F19F,7,5,0x20,xbank
9223,1,standalone,9223,1,9223,1,5,0x20,xbank
CDF2,7,secondary,C004,7,C004,7,5,0x20,xbank
8DF2,0,standalone,8DF2,0,8DF2,0,5,0x20,xbank
ADF2,0,standalone,ADF2,0,ADF2,0,5,0x20,xbank
8DF2,1,standalone,8DF2,1,8DF2,1,5,0x20,xbank
ADF2,1,standalone,ADF2,1,ADF2,1,5,0x20,xbank
8DF2,2,standalone,8DF2,2,8DF2,2,5,0x20,xbank
ADF2,2,standalone,ADF2,2,ADF2,2,5,0x20,xbank
8DF2,3,standalone,8DF2,3,8DF2,3,5,0x20,xbank
ADF2,3,standalone,ADF2,3,ADF2,3,5,0x20,xbank
8DF2,4,standalone,8DF2,4,8DF2,4,5,0x20,xbank
ADF2,4,standalone,ADF2,4,ADF2,4,5,0x20,xbank
8DF2,5,secondary,8594,5,8594,5,5,0x20,xbank
ADF2,5,secondary,ADEE,5,ADEE,5,5,0x20,xbank
8DF2,6,standalone,8DF2,6,8DF2,6,5,0x20,xbank
ADF2,6,standalone,ADF2,6,ADF2,6,5,0x20,xbank
93ED,1,standalone,93ED,1,93ED,1,5,0x20,xbank
94D2,1,standalone,94D2,1,94D2,1,5,0x20,xbank
A73F,3,standalone,A73F,3,A73F,3,2,0x20,xbank
876D,5,standalone,876D,5,876D,5,9,0x24,table_run|xbank
876F,5,standalone,876F,5,876F,5,8,0x24,table_run|xbank
8771,5,standalone,8771,5,8771,5,7,0x24,table_run|xbank
8775,5,standalone,8775,5,8775,5,4,0x24,table_run|xbank
8772,5,standalone,8772,5,8772,5,6,0x24,table_run|xbank
8774,5,secondary,86B3,5,86B3,5,5,0x24,table_run|xbank
8B66,6,standalone,8B66,6,8B66,6,13,0x25,control|table_run|xbank
8703,3,standalone,8703,3,8703,3,1,0x20,xbank
A78A,3,standalone,A78A,3,A78A,3,5,0x20,xbank
A7FC,3,standalone,A7FC,3,A7FC,3,5,0x20,xbank
A82C,3,standalone,A82C,3,A82C,3,5,0x20,xbank
A8F1,4,standalone,A8F1,4,A8F1,4,48,0x20,xbank
A9B5,4,standalone,A9B5,4,A9B5,4,46,0x20,xbank
A95C,4,standalone,A95C,4,A95C,4,46,0x20,xbank
A971,4,standalone,A971,4,A971,4,46,0x20,xbank
A9F9,4,standalone,A9F9,4,A9F9,4,47,0x20,xbank
AA05,4,standalone,AA05,4,AA05,4,47,0x20,xbank
AA64,4,standalone,AA64,4,AA64,4,47,0x20,xbank
AA5C,4,standalone,AA5C,4,AA5C,4,47,0x20,xbank
AAE4,4,standalone,AAE4,4,AAE4,4,49,0x20,xbank
AB76,4,standalone,AB76,4,AB76,4,49,0x20,xbank
AB37,4,standalone,AB37,4,AB37,4,49,0x20,xbank
AB65,4,standalone,AB65,4,AB65,4,49,0x20,xbank
AB9F,4,standalone,AB9F,4,AB9F,4,52,0x20,xbank
ABAD,4,standalone,ABAD,4,ABAD,4,52,0x20,xbank
AC46,4,standalone,AC46,4,AC46,4,52,0x20,xbank
ABFC,4,standalone,ABFC,4,ABFC,4,52,0x20,xbank
AC37,4,standalone,AC37,4,AC37,4,53,0x20,xbank
AC47,4,standalone,AC47,4,AC47,4,53,0x20,xbank
BC31,3,standalone,BC31,3,BC31,3,1,0x20,xbank
BC03,3,standalone,BC03,3,BC03,3,1,0x20,xbank
BBAE,3,standalone,BBAE,3,BBAE,3,1,0x20,xbank
BB62,3,standalone,BB62,3,BB62,3,1,0x20,xbank
8CFA,6,standalone,8CFA,6,8CFA,6,4,0x25,control|table_run|xbank
AEB3,4,standalone,AEB3,4,AEB3,4,1,0x20,xbank
AED1,4,standalone,AED1,4,AED1,4,1,0x20,xbank
AF0B,4,standalone,AF0B,4,AF0B,4,1,0x20,xbank
8021,0,standalone,8021,0,8021,0,2,0x20,xbank
8021,1,standalone,8021,1,8021,1,2,0x20,xbank
8021,2,standalone,8021,2,8021,2,2,0x20,xbank
8021,3,standalone,8021,3,8021,3,2,0x20,xbank
8021,4,standalone,8021,4,8021,4,2,0x20,xbank
8021,5,standalone,8021,5,8021,5,2,0x20,xbank
8021,6,standalone,8021,6,8021,6,2,0x20,xbank
801E,0,standalone,801E,0,801E,0,14,0x20,xbank
801E,1,standalone,801E,1,801E,1,14,0x20,xbank
801E,3,standalone,801E,3,801E,3,14,0x20,xbank
801E,4,standalone,801E,4,801E,4,14,0x20,xbank
801E,5,standalone,801E,5,801E,5,14,0x20,xbank
801E,6,standalone,801E,6,801E,6,14,0x20,xbank
B514,5,standalone,B514,5,B4EA,5,4,0x25,control|table_run|xbank
9986,6,secondary,9985,6,9985,6,1,0x20,xbank
8707,6,standalone,8707,6,8707,6,1,0x20,xbank
81B5,6,standalone,81B5,6,81B5,6,1,0x20,xbank
84CE,6,standalone,84CE,6,84CE,6,2,0x24,table_run|xbank
8561,6,standalone,8561,6,8561,6,2,0x24,table_run|xbank
86B9,6,standalone,86B9,6,86B9,6,2,0x24,table_run|xbank
86E3,6,standalone,86E3,6,86E3,6,2,0x24,table_run|xbank
8023,4,standalone,8023,4,8023,4,1,0x20,xbank
8EFF,5,secondary,8EFD,5,8EFD,5,1,0x20,xbank
871D,6,standalone,871D,6,871D,6,1,0x20,xbank
8F55,5,secondary,8594,5,8594,5,1,0x20,xbank
9778,2,standalone,9778,2,9778,2,1,0x20,xbank
9794,4,standalone,9794,4,9794,4,1,0x20,xbank
9EFC,0,standalone,9EFC,0,9EFC,0,1,0x20,xbank
BC34,1,standalone,BC34,1,BC34,1,3,0x20,xbank
BC38,1,standalone,BC38,1,BC38,1,1,0x20,xbank
BC46,1,standalone,BC46,1,BC46,1,1,0x20,xbank
BC5A,1,standalone,BC5A,1,BC5A,1,1,0x20,xbank
BC76,1,standalone,BC76,1,BC76,1,2,0x20,xbank
BC41,1,standalone,BC41,1,BC41,1,3,0x20,xbank
BC97,1,standalone,BC97,1,BC97,1,3,0x20,xbank
BD54,1,standalone,BD54,1,BD54,1,3,0x20,xbank
BD66,1,standalone,BD66,1,BD66,1,3,0x20,xbank
BD77,1,standalone,BD77,1,BD77,1,3,0x20,xbank
BD97,1,standalone,BD97,1,BD97,1,3,0x20,xbank
BDF0,1,standalone,BDF0,1,BDF0,1,3,0x20,xbank
9C22,0,standalone,9C22,0,9C22,0,1,0x20,xbank
9C5B,0,standalone,9C5B,0,9C5B,0,2,0x20,xbank
9CB7,0,standalone,9CB7,0,9CB7,0,2,0x20,xbank
9D35,0,standalone,9D35,0,9D35,0,2,0x20,xbank
9D52,0,standalone,9D52,0,9D52,0,2,0x20,xbank
9DD4,0,standalone,9DD4,0,9DD4,0,2,0x20,xbank
9E46,0,standalone,9E46,0,9E46,0,2,0x20,xbank
9E5C,0,standalone,9E5C,0,9E5C,0,2,0x20,xbank
9EE4,0,standalone,9EE4,0,9EE4,0,2,0x20,xbank
9F52,0,standalone,9F52,0,9F52,0,2,0x20,xbank
9F2B,0,standalone,9F2B,0,9F2B,0,2,0x20,xbank
8288,0,standalone,8288,0,8288,0,2,0x20,xbank
9F5D,0,standalone,9F5D,0,9F5D,0,2,0x20,xbank
8500,0,standalone,8500,0,8500,0,2,0x20,xbank
9FB1,0,standalone,9FB1,0,9FB1,0,2,0x20,xbank
A002,0,standalone,A002,0,A002,0,2,0x20,xbank
A18E,0,standalone,A18E,0,A18E,0,2,0x20,xbank
A20E,0,standalone,A20E,0,A20E,0,2,0x20,xbank
A28E,0,standalone,A28E,0,A28E,0,2,0x20,xbank
A38E,0,standalone,A38E,0,A38E,0,2,0x20,xbank
A3C9,0,standalone,A3C9,0,A3C9,0,3,0x20,xbank
A419,0,standalone,A419,0,A419,0,3,0x20,xbank
A40E,0,standalone,A40E,0,A40E,0,3,0x20,xbank
A469,0,standalone,A469,0,A469,0,3,0x20,xbank
A48E,0,standalone,A48E,0,A48E,0,3,0x20,xbank
A51A,0,standalone,A51A,0,A51A,0,3,0x20,xbank
A56A,0,standalone,A56A,0,A56A,0,3,0x20,xbank
A58E,0,standalone,A58E,0,A58E,0,3,0x20,xbank
A68E,0,standalone,A68E,0,A68E,0,3,0x20,xbank
A78E,0,standalone,A78E,0,A78E,0,3,0x20,xbank
A88E,0,standalone,A88E,0,A88E,0,4,0x20,xbank
A919,0,standalone,A919,0,A919,0,4,0x20,xbank
A90E,0,standalone,A90E,0,A90E,0,4,0x20,xbank
A96A,0,standalone,A96A,0,A96A,0,4,0x20,xbank
A98E,0,standalone,A98E,0,A98E,0,4,0x20,xbank
9C11,5,secondary,9B6E,5,9B6E,5,1,0x20,xbank
9C1B,5,standalone,9C1B,5,9C1B,5,1,0x20,xbank
9C1D,5,standalone,9C1D,5,9C1D,5,1,0x20,xbank
9C01,5,secondary,9B6E,5,9B6E,5,1,0x20,xbank
98AF,5,standalone,98AF,5,9483,5,26,0x25,control|table_run|xbank
B8AF,5,standalone,B8AF,5,B8A0,5,26,0x25,control|table_run|xbank
A3E1,1,standalone,A3E1,1,A3E1,1,3,0x24,table_run|xbank
A5E1,1,standalone,A5E1,1,A5E1,1,2,0x24,table_run|xbank
BB0F,3,standalone,BB0F,3,BB0F,3,2,0x20,xbank
A23D,4,standalone,A23D,4,A23D,4,2,0x20,xbank
A4BC,4,standalone,A4BC,4,A4BC,4,1,0x20,xbank
A4F4,4,standalone,A4F4,4,A4F4,4,1,0x20,xbank
A526,4,standalone,A526,4,A526,4,1,0x20,xbank
A53A,4,standalone,A53A,4,A53A,4,1,0x20,xbank
A741,4,standalone,A741,4,A741,4,1,0x20,xbank
A7F1,4,standalone,A7F1,4,A7F1,4,1,0x20,xbank
A813,4,standalone,A813,4,A813,4,1,0x20,xbank
A82F,4,standalone,A82F,4,A82F,4,1,0x20,xbank
A8A6,4,standalone,A8A6,4,A8A6,4,1,0x20,xbank
A93A,4,standalone,A93A,4,A93A,4,1,0x20,xbank
B9D5,6,standalone,B9D5,6,B9D5,6,2,0x20,xbank
8049,5,standalone,8049,5,8049,5,1,0x20,xbank
8C29,6,standalone,8C29,6,8C29,6,1,0x20,xbank
98DC,4,standalone,98DC,4,98DC,4,2,0x20,xbank
9A4F,4,standalone,9A4F,4,9A4F,4,1,0x20,xbank
8227,6,standalone,8227,6,8227,6,1,0x20,xbank
8450,6,secondary,8445,6,8445,6,2,0x24,table_run|xbank
EB08,7,standalone,EB08,7,EB08,7,4,0x25,control|table_run|xbank
EDB2,7,standalone,EDB2,7,EDB2,7,12,0x24,table_run|xbank
95B3,1,standalone,95B3,1,95B3,1,4,0x20,xbank
964D,1,standalone,964D,1,964D,1,4,0x20,xbank
AB36,5,standalone,AB36,5,99A0,5,11,0x25,control|table_run|xbank
AB11,5,standalone,AB11,5,99A0,5,7,0x25,control|table_run|xbank
9EA8,0,standalone,9EA8,0,9EA8,0,37,0x20,xbank
BEA8,0,standalone,BEA8,0,BEA8,0,37,0x20,xbank
9EA8,1,standalone,9EA8,1,9EA8,1,37,0x20,xbank
BEA8,1,standalone,BEA8,1,BEA8,1,37,0x20,xbank
9EA8,2,standalone,9EA8,2,9EA8,2,37,0x20,xbank
BEA8,2,standalone,BEA8,2,BEA8,2,37,0x20,xbank
9EA8,3,standalone,9EA8,3,9EA8,3,37,0x20,xbank
BEA8,3,standalone,BEA8,3,BEA8,3,37,0x20,xbank
9EA8,4,standalone,9EA8,4,9EA8,4,37,0x20,xbank
BEA8,4,standalone,BEA8,4,BEA8,4,37,0x20,xbank
9EA8,5,standalone,9EA8,5,9EA8,5,37,0x20,xbank
BEA8,5,secondary,BCC4,5,BCC4,5,37,0x20,xbank
9EA8,6,standalone,9EA8,6,9EA8,6,37,0x20,xbank
BEA8,6,standalone,BEA8,6,BEA8,6,37,0x20,xbank
C314,7,secondary,C004,7,C004,7,2,0x20,xbank
C32A,7,standalone,C32A,7,C32A,7,2,0x20,xbank
E57D,7,standalone,E57D,7,E57D,7,6,0x03,control|ptr_scan
9A4C,5,standalone,9A4C,5,9483,5,11,0x25,control|table_run|xbank
9A69,5,standalone,9A69,5,9A4C,5,11,0x25,control|table_run|xbank
B9CE,5,standalone,B9CE,5,B9B7,5,3,0x21,control|xbank
9676,2,standalone,9676,2,9676,2,2,0x24,table_run|xbank
B6AC,5,secondary,B212,5,B212,5,1,0x20,xbank
97D8,4,standalone,97D8,4,97D8,4,5,0x24,table_run|xbank
97E5,6,standalone,97E5,6,97E5,6,1,0x20,xbank
B7E0,6,standalone,B7E0,6,B7E0,6,1,0x20,xbank
9686,1,standalone,9686,1,9686,1,1,0x20,xbank
96F1,2,standalone,96F1,2,96F1,2,1,0x20,xbank
A9E4,1,standalone,A9E4,1,A9E4,1,1,0x20,xbank
98FE,2,standalone,98FE,2,98FE,2,1,0x20,xbank
B8B3,3,standalone,B8B3,3,B8B3,3,1,0x20,xbank
C72C,7,secondary,C004,7,C004,7,1,0x20,xbank
E4BF,7,standalone,E4BF,7,E4B5,7,4,0x03,control|ptr_scan
B94C,4,standalone,B94C,4,B94C,4,1,0x20,xbank
9851,5,standalone,9851,5,9483,5,23,0x25,control|table_run|xbank
973A,1,standalone,973A,1,973A,1,1,0x20,xbank
96ED,1,standalone,96ED,1,96ED,1,1,0x20,xbank
8AAA,6,standalone,8AAA,6,8AAA,6,1,0x20,xbank
EF3D,7,standalone,EF3D,7,EF3D,7,9,0x25,control|table_run|xbank
83CC,6,secondary,83AE,6,83AE,6,2,0x20,xbank
EA89,7,standalone,EA89,7,EA89,7,19,0x27,control|ptr_scan|table_run|xbank
EEF3,7,standalone,EEF3,7,EEF3,7,10,0x22,ptr_scan|xbank
EDC0,7,standalone,EDC0,7,EDBD,7,49,0x27,control|ptr_scan|table_run|xbank
858A,6,standalone,858A,6,8567,6,11,0x25,control|table_run|xbank
8567,6,standalone,8567,6,8567,6,17,0x25,control|table_run|xbank
8944,6,secondary,8931,6,8931,6,3,0x24,table_run|xbank
A944,6,standalone,A944,6,A944,6,3,0x24,table_run|xbank
8302,6,standalone,8302,6,8302,6,1,0x20,xbank
8873,6,standalone,8873,6,8873,6,3,0x21,control|xbank
BD7F,2,standalone,BD7F,2,BD7F,2,1,0x20,xbank
BD8B,2,standalone,BD8B,2,BD8B,2,1,0x20,xbank
BD8E,2,standalone,BD8E,2,BD8E,2,1,0x20,xbank
BD94,2,standalone,BD94,2,BD94,2,1,0x20,xbank
C300,7,standalone,C300,7,C300,7,2,0x20,xbank
8300,0,standalone,8300,0,8300,0,2,0x20,xbank
A300,0,standalone,A300,0,A300,0,2,0x20,xbank
8300,1,standalone,8300,1,8300,1,2,0x20,xbank
A300,1,standalone,A300,1,A300,1,2,0x20,xbank
8300,2,standalone,8300,2,8300,2,2,0x20,xbank
A300,2,standalone,A300,2,A300,2,2,0x20,xbank
8300,3,standalone,8300,3,8300,3,2,0x20,xbank
A300,3,standalone,A300,3,A300,3,2,0x20,xbank
8300,4,standalone,8300,4,8300,4,2,0x20,xbank
A300,4,standalone,A300,4,A300,4,2,0x20,xbank
8300,5,secondary,82B0,5,82B0,5,2,0x20,xbank
A300,5,standalone,A300,5,A300,5,2,0x20,xbank
8300,6,standalone,8300,6,8300,6,2,0x20,xbank
A300,6,standalone,A300,6,A300,6,2,0x20,xbank
FB9A,7,secondary,F72F,7,F72F,7,10,0x22,ptr_scan|xbank
FBCC,7,secondary,F72F,7,F72F,7,1,0x20,xbank
EF26,7,standalone,EF26,7,EF26,7,19,0x27,control|ptr_scan|table_run|xbank
FAC8,7,standalone,FAC8,7,F72F,7,65,0x27,control|ptr_scan|table_run|xbank
A0AB,3,standalone,A0AB,3,A0AB,3,2,0x20,xbank
827E,5,standalone,827E,5,81A4,5,5,0x21,control|xbank
829C,5,standalone,829C,5,81A4,5,7,0x21,control|xbank
82B0,5,standalone,82B0,5,82B0,5,7,0x21,control|xbank
9AB5,5,standalone,9AB5,5,9483,5,43,0x25,control|table_run|xbank
BAB5,5,standalone,BAB5,5,BA97,5,27,0x25,control|table_run|xbank
A5FB,3,standalone,A5FB,3,A5FB,3,2,0x20,xbank
A5FE,3,standalone,A5FE,3,A5FE,3,2,0x20,xbank
A5D0,3,standalone,A5D0,3,A5D0,3,4,0x20,xbank
863D,5,secondary,8594,5,8594,5,1,0x20,xbank
ED68,7,standalone,ED68,7,ED68,7,10,0x25,control|table_run|xbank
9734,5,standalone,9734,5,9483,5,22,0x25,control|table_run|xbank
974C,5,standalone,974C,5,9483,5,22,0x25,control|table_run|xbank
8691,5,secondary,8594,5,8594,5,1,0x20,xbank
9790,5,standalone,9790,5,9483,5,14,0x25,control|table_run|xbank
97A8,5,standalone,97A8,5,9483,5,13,0x25,control|table_run|xbank
8F18,5,standalone,8F18,5,8F01,5,2,0x21,control|xbank
ED36,7,standalone,ED36,7,ED36,7,7,0x23,control|ptr_scan|xbank
93EC,5,secondary,8594,5,8594,5,5,0x24,table_run|xbank
8F88,1,standalone,8F88,1,8F88,1,1,0x20,xbank
9171,1,standalone,9171,1,9171,1,1,0x20,xbank
AE2D,2,standalone,AE2D,2,AE2D,2,1,0x20,xbank
AF27,2,standalone,AF27,2,AF27,2,1,0x20,xbank
AB3F,4,standalone,AB3F,4,AB3F,4,1,0x20,xbank
AB6D,4,standalone,AB6D,4,AB6D,4,1,0x20,xbank
BC45,3,standalone,BC45,3,BC45,3,1,0x20,xbank
AEC5,4,standalone,AEC5,4,AEC5,4,1,0x20,xbank
AEE3,4,standalone,AEE3,4,AEE3,4,1,0x20,xbank
801D,3,standalone,801D,3,801D,3,2,0x20,xbank
89BF,6,standalone,89BF,6,89BF,6,1,0x20,xbank
89A4,6,standalone,89A4,6,89A4,6,2,0x24,table_run|xbank
824E,6,standalone,824E,6,824E,6,2,0x20,xbank
821F,6,standalone,821F,6,821F,6,2,0x20,xbank
8261,6,standalone,8261,6,8261,6,2,0x20,xbank
874A,6,secondary,873A,6,873A,6,1,0x20,xbank
BC20,1,standalone,BC20,1,BC20,1,1,0x20,xbank
82BC,0,standalone,82BC,0,82BC,0,1,0x20,xbank
89B6,0,standalone,89B6,0,89B6,0,1,0x20,xbank
89F6,0,standalone,89F6,0,89F6,0,1,0x20,xbank
8A36,0,standalone,8A36,0,8A36,0,1,0x20,xbank
8A76,0,standalone,8A76,0,8A76,0,1,0x20,xbank
8C9B,0,standalone,8C9B,0,8C9B,0,1,0x20,xbank
AA19,0,standalone,AA19,0,AA19,0,2,0x20,xbank
AA0E,0,standalone,AA0E,0,AA0E,0,2,0x20,xbank
AA8E,0,standalone,AA8E,0,AA8E,0,2,0x20,xbank
AB0E,0,standalone,AB0E,0,AB0E,0,2,0x20,xbank
AB8E,0,standalone,AB8E,0,AB8E,0,2,0x20,xbank
AC19,0,standalone,AC19,0,AC19,0,2,0x20,xbank
AC0E,0,standalone,AC0E,0,AC0E,0,2,0x20,xbank
A7C8,0,standalone,A7C8,0,A7C8,0,1,0x20,xbank
9BB9,5,secondary,9B6E,5,9B6E,5,3,0x20,xbank
9BCF,5,secondary,9B6E,5,9B6E,5,1,0x20,xbank
A4C4,4,standalone,A4C4,4,A4C4,4,1,0x20,xbank
A4FC,4,standalone,A4FC,4,A4FC,4,1,0x20,xbank
A7F7,4,standalone,A7F7,4,A7F7,4,1,0x20,xbank
A81B,4,standalone,A81B,4,A81B,4,1,0x20,xbank
B9B6,6,standalone,B9B6,6,B9B6,6,1,0x20,xbank
9A5B,4,standalone,9A5B,4,9A5B,4,1,0x20,xbank
8292,6,standalone,8292,6,8292,6,3,0x20,xbank
EBE0,7,standalone,EBE0,7,EBAE,7,17,0x22,ptr_scan|xbank
BE60,6,standalone,BE60,6,BE60,6,1,0x20,xbank
96D3,2,standalone,96D3,2,96D3,2,1,0x20,xbank
EB4A,7,standalone,EB4A,7,EB08,7,13,0x23,control|ptr_scan|xbank
BD2E,2,standalone,BD2E,2,BD2E,2,1,0x20,xbank
8038,4,standalone,8038,4,8038,4,9,0x24,table_run|xbank
825E,5,standalone,825E,5,825E,5,1,0x20,xbank
8264,5,standalone,8264,5,81A4,5,2,0x21,control|xbank
ED51,7,standalone,ED51,7,ED45,7,13,0x27,control|ptr_scan|table_run|xbank
AED7,4,standalone,AED7,4,AED7,4,1,0x20,xbank
AED9,4,standalone,AED9,4,AED9,4,1,0x20,xbank
8289,6,standalone,8289,6,8289,6,1,0x20,xbank
81B7,6,standalone,81B7,6,81B7,6,1,0x20,xbank
879E,6,standalone,879E,6,873A,6,5,0x25,control|table_run|xbank
A4CA,4,standalone,A4CA,4,A4CA,4,1,0x20,xbank
A7FF,4,standalone,A7FF,4,A7FF,4,1,0x20,xbank
9A61,4,standalone,9A61,4,9A61,4,1,0x20,xbank
81F6,5,standalone,81F6,5,81A4,5,6,0x25,control|table_run|xbank
AEE9,4,standalone,AEE9,4,AEE9,4,1,0x20,xbank
A4D2,4,standalone,A4D2,4,A4D2,4,1,0x20,xbank
9A86,4,standalone,9A86,4,9A86,4,1,0x20,xbank
8180,5,standalone,8180,5,8180,5,7,0x25,control|table_run|xbank
81A4,5,standalone,81A4,5,81A4,5,8,0x25,control|table_run|xbank
81BC,5,standalone,81BC,5,81A4,5,6,0x25,control|table_run|xbank
A4D8,4,standalone,A4D8,4,A4D8,4,1,0x20,xbank
8146,5,standalone,8146,5,8146,5,4,0x25,control|table_run|xbank
8174,5,standalone,8174,5,8174,5,5,0x25,control|table_run|xbank
F0FF,7,standalone,F0FF,7,F0FF,7,1,0x02,ptr_scan
F100,7,standalone,F100,7,F100,7,1,0x02,ptr_scan
F001,7,standalone,F001,7,F001,7,1,0x02,ptr_scan
F05F,7,secondary,F04D,7,F04D,7,1,0x02,ptr_scan
F060,7,standalone,F060,7,F060,7,1,0x02,ptr_scan
F0F0,7,standalone,F0F0,7,F0F0,7,1,0x02,ptr_scan
F0F1,7,standalone,F0F1,7,F0F1,7,1,0x02,ptr_scan
F57F,7,secondary,F53E,7,F53E,7,1,0x02,ptr_scan
F00F,7,standalone,F00F,7,F00F,7,1,0x02,ptr_scan
F010,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
F5FF,7,standalone,F5FF,7,F5FF,7,1,0x02,ptr_scan
F7FF,7,standalone,F7FF,7,F7FF,7,1,0x02,ptr_scan
F800,7,secondary,F7DC,7,F7DC,7,1,0x02,ptr_scan
F74F,7,secondary,F742,7,F742,7,1,0x02,ptr_scan
F750,7,standalone,F750,7,F750,7,1,0x02,ptr_scan
F0F7,7,standalone,F0F7,7,F0F7,7,1,0x02,ptr_scan
F0F8,7,standalone,F0F8,7,F0F8,7,1,0x02,ptr_scan
F5AB,7,standalone,F5AB,7,F5AB,7,1,0x02,ptr_scan
F5AC,7,standalone,F5AC,7,F5AC,7,1,0x02,ptr_scan
F7AB,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
FFF5,7,standalone,FFF5,7,FFF5,7,1,0x02,ptr_scan
FFF6,7,secondary,FCFD,7,FCFD,7,1,0x02,ptr_scan
FBFF,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F778,7,secondary,F772,7,F772,7,1,0x02,ptr_scan
F760,7,secondary,F742,7,F742,7,1,0x02,ptr_scan
FA7F,7,standalone,FA7F,7,FA7F,7,1,0x02,ptr_scan
FA80,7,standalone,FA80,7,F72F,7,1,0x02,ptr_scan
F757,7,secondary,F742,7,F742,7,1,0x02,ptr_scan
F758,7,standalone,F758,7,F758,7,1,0x02,ptr_scan
FA5B,7,standalone,FA5B,7,FA5B,7,1,0x02,ptr_scan
FA5C,7,standalone,FA5C,7,FA5C,7,1,0x02,ptr_scan
F07A,7,secondary,F068,7,F068,7,1,0x02,ptr_scan
F076,7,secondary,F068,7,F068,7,1,0x02,ptr_scan
F45F,7,secondary,F459,7,F459,7,1,0x02,ptr_scan
F460,7,standalone,F460,7,F460,7,1,0x02,ptr_scan
F4F4,7,standalone,F4F4,7,F4F4,7,1,0x02,ptr_scan
F4F5,7,standalone,F4F5,7,F4F5,7,1,0x02,ptr_scan
F575,7,standalone,F575,7,F575,7,1,0x02,ptr_scan
F576,7,secondary,F53E,7,F53E,7,1,0x02,ptr_scan
F005,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
F006,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
FFF0,7,secondary,FCFD,7,FCFD,7,1,0x02,ptr_scan
F781,7,secondary,F772,7,F772,7,1,0x02,ptr_scan
FFF7,7,standalone,FFF7,7,FFF7,7,1,0x02,ptr_scan
FFF8,7,secondary,FCFD,7,FCFD,7,1,0x02,ptr_scan
F500,7,standalone,F500,7,F500,7,1,0x02,ptr_scan
F501,7,standalone,F501,7,F501,7,1,0x02,ptr_scan
F8FF,7,secondary,F72F,7,F72F,7,1,0x02,ptr_scan
F900,7,standalone,F900,7,F900,7,1,0x02,ptr_scan
FFF9,7,standalone,FFF9,7,FFF9,7,1,0x02,ptr_scan
F008,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
F009,7,secondary,EF9B,7,EF9B,7,1,0x02,ptr_scan
FA00,7,secondary,F9F2,7,F9F2,7,1,0x02,ptr_scan
